Marka;Seri;Model;Yil;Yakit;Vites;Motor Hacmi;Motor Gücü;Km;Ilan Tarihi;Fiyat
 Opel   ; Astra   ; 1.3 CDTI Edition   ; 2013   ; Dizel   ; Düz   ; 1248 cc   ; 95 hp   ;241055; 19 Kasım 2020   ;119500
 Opel   ; Astra   ; 1.3 CDTI Enjoy   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;360000; 16 Kasım 2020   ;57500
 Opel   ; Astra   ; 1.6 Enjoy   ; 2005   ; LPG & Benzin   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;188000; 15 Kasım 2020   ;92500
 Opel   ; Corsa   ; 1.4 Enjoy   ; 2019   ; Benzin   ; Otomatik   ; 1398 cc   ; 90 hp   ;32007; 13 Kasım 2020   ;171000
 Opel   ; Astra   ; 1.6 Edition Plus   ; 2018   ; Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;30141; 13 Kasım 2020   ;158900
 Opel   ; Vectra   ; 1.6 Elegance   ; 2003   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;280000; 13 Kasım 2020   ;82000
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2013   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;120000; 13 Kasım 2020   ;113250
 Opel   ; Astra   ; 1.6 Edition Plus   ; 2017   ; Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;54000; 12 Kasım 2020   ;151800
 Opel   ; Corsa   ; 1.4 Twinport Enjoy   ; 2012   ; LPG & Benzin   ; Otomatik   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;97226; 12 Kasım 2020   ;119500
 Opel   ; Astra   ; 1.6 Enjoy   ; 2010   ; LPG & Benzin   ; Yarı Otomatik   ; 1598 cc   ; 115 hp   ;146000; 12 Kasım 2020   ;120999
 Opel   ; Corsa   ; 1.4 Swing   ; 1998   ; LPG & Benzin   ; Düz   ; 1389 cc   ; 90 hp   ;354000; 12 Kasım 2020   ;44000
 Opel   ; Astra   ; 1.6 Edition   ; 2017   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;48000; 12 Kasım 2020   ;150000
 Opel   ; Astra   ; 1.6 GLS   ; 1997   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;244000; 11 Kasım 2020   ;53000
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 70 hp   ;175000; 11 Kasım 2020   ;67000
 Opel   ; Astra   ; 1.3 CDTI Enjoy Elegance   ; 2008   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;231000; 11 Kasım 2020   ;91500
 Opel   ; Astra   ; 1.6 Enjoy   ; 2004   ; Benzin   ; Düz   ; 1598 cc   ; 105 hp   ;198000; 09 Kasım 2020   ;69750
 Opel   ; Insignia   ; 1.6 CDTI Grand Sport Excellence   ; 2020   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;411; 08 Kasım 2020   ;417950
 Opel   ; Astra   ; 1.3 CDTI Sport   ; 2012   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;28800; 07 Kasım 2020   ;190000
 Opel   ; Astra   ; 1.6 Edition Plus   ; 2016   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;74000; 21 Ekim 2020   ;145000
 Opel   ; Corsa   ; 1.4 Design   ; 2017   ; Benzin   ; Otomatik   ; 1398 cc   ; 90 hp   ;49000; 08 Ekim 2020   ;157500
 Opel   ; Astra   ; 1.6 Classic   ; 2007   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 103 hp   ;219000; 17 Kasım 2020   ;78000
 Opel   ; Insignia   ; 1.6 CDTI Cosmo   ; 2015   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;78500; 17 Kasım 2020   ;235000
 Opel   ; Astra   ; 1.6 Edition   ; 2013   ; Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;75500; 17 Kasım 2020   ;138000
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2014   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;149925; 17 Kasım 2020   ;105000
 Opel   ; Astra   ; 1.3 CDTI Enjoy 111.Yıl   ; 2011   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;142000; 17 Kasım 2020   ;106000
 Opel   ; Astra   ; 1.3 CDTI Enjoy 111.Yıl   ; 2012   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;145000; 17 Kasım 2020   ;126000
 Opel   ; Astra   ; 1.4 GL   ; 2000   ; LPG & Benzin   ; Düz   ; 1388 cc   ; 90 hp   ;250000; 17 Kasım 2020   ;53500
 Opel   ; Vectra   ; 1.6 GL   ; 1997   ; LPG & Benzin   ; Düz   ; 1401 - 1600 cm3   ; 76 - 100 HP   ;444444; 17 Kasım 2020   ;38800
 Opel   ; Astra   ; 1.6 Essentia   ; 2013   ; Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;98900; 17 Kasım 2020   ;132000
 Opel   ; Astra   ; 1.6 Enjoy   ; 2006   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 105 hp   ;221000; 17 Kasım 2020   ;68000
 Opel   ; Vectra   ; 1.6 GL   ; 1997   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;280000; 17 Kasım 2020   ;46000
 Opel   ; Astra   ; 1.6 Comfort   ; 2003   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;228000; 17 Kasım 2020   ;65000
 Opel   ; Astra   ; 1.6 CD   ; 1999   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;287000; 17 Kasım 2020   ;64900
 Opel   ; Insignia   ; 1.6 CDTI Cosmo   ; 2015   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;87000; 17 Kasım 2020   ;250000
 Opel   ; Astra   ; 1.6 Edition   ; 2015   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;60000; 17 Kasım 2020   ;165000
 Opel   ; Astra   ; 1.6 Enjoy   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;158000; 17 Kasım 2020   ;115000
 Opel   ; Corsa   ; 1.2 Twinport Essentia   ; 2013   ; Benzin   ; Düz   ; 1229 cc   ; 85 hp   ;115000; 17 Kasım 2020   ;126000
 Opel   ; Astra   ; 1.6 Comfort   ; 2004   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;185000; 17 Kasım 2020   ;79750
 Opel   ; Corsa   ; 1.2 Twinport Essentia   ; 2012   ; LPG & Benzin   ; Yarı Otomatik   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;82300; 17 Kasım 2020   ;118900
 Opel   ; Astra   ; 1.6 GL   ; 1997   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;274000; 17 Kasım 2020   ;48500
 Opel   ; Corsa   ; 1.4 Essentia   ; 2016   ; Benzin   ; Otomatik   ; 1398 cc   ; 90 hp   ;27000; 17 Kasım 2020   ;147750
 Opel   ; Corsa   ; 1.0 Eco Club   ; 2002   ; Benzin   ; Yarı Otomatik   ; 973 cc   ; 58 hp   ;193337; 17 Kasım 2020   ;63500
 Opel   ; Omega   ; 2.5 CD TD   ; 1997   ; LPG & Benzin   ; Otomatik   ; 2001 - 2500 cm3   ; 151 - 175 HP   ;287550; 17 Kasım 2020   ;66700
 Opel   ; Zafira   ; 1.6 Enjoy   ; 2006   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 105 hp   ;105000; 17 Kasım 2020   ;104500
 Opel   ; Corsa   ; 1.5 TD   ; 2000   ; Dizel   ; Düz   ; 1488 cc   ; 67 hp   ;370000; 17 Kasım 2020   ;42900
 Opel   ; Astra   ; 1.6 Enjoy Plus   ; 2012   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;60000; 17 Kasım 2020   ;134750
 Opel   ; Corsa   ; 1.3 CDTI Black&White   ; 2012   ; Dizel   ; Düz   ; 1401 - 1600 cm3   ; 51 - 75 HP   ;85000; 17 Kasım 2020   ;104500
 Opel   ; Corsa   ; 1.3 CDTI Enjoy   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 70 hp   ;330000; 17 Kasım 2020   ;38900
 Opel   ; Astra   ; 1.6 Enjoy   ; 2004   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 105 hp   ;225000; 17 Kasım 2020   ;74500
 Opel   ; Vectra   ; 2.0 DTI Comfort   ; 1998   ; Benzin   ; Düz   ; 3001 - 3500 cm3   ; 176 - 200 HP   ;300000; 17 Kasım 2020   ;70000
 Opel   ; Astra   ; 1.6 CDTI Sport   ; 2014   ; Dizel   ; Düz   ; 1598 cc   ; 136 hp   ;131500; 17 Kasım 2020   ;159700
 Opel   ; Corsa   ; 1.3 CDTI Sport   ; 2008   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;242000; 17 Kasım 2020   ;52500
 Opel   ; Astra   ; 1.6 CDTI Sport   ; 2016   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;54000; 17 Kasım 2020   ;168750
 Opel   ; Insignia   ; 1.4 T Edition Elegance   ; 2012   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 140 hp   ;169000; 17 Kasım 2020   ;135000
 Opel   ; Astra   ; 1.6 CDTI Business   ; 2015   ; Dizel   ; Düz   ; 1598 cc   ; 110 hp   ;177000; 17 Kasım 2020   ;147000
 Opel   ; Insignia   ; 1.6 CDTI Cosmo   ; 2016   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;74500; 17 Kasım 2020   ;246500
 Opel   ; Corsa   ; 1.3 CDTI Active   ; 2014   ; Dizel   ; Düz   ; 1248 cc   ; 95 hp   ;114500; 17 Kasım 2020   ;107500
 Opel   ; Astra   ; 1.6 CDTI Excellence   ; 2017   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;48600; 17 Kasım 2020   ;248500
 Opel   ; Astra   ; 1.6 Edition   ; 2013   ; Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;59000; 17 Kasım 2020   ;141000
 Opel   ; Insignia   ; 1.6 T Edition Elegance   ; 2013   ; Benzin   ; Otomatik   ; 1598 cc   ; 170 hp   ;58000; 17 Kasım 2020   ;198500
 Opel   ; Astra   ; 1.4 T Sport   ; 2013   ; Benzin   ; Otomatik   ; 1364 cc   ; 140 hp   ;105000; 17 Kasım 2020   ;155000
 Opel   ; Corsa   ; 1.4 Twinport Enjoy 111   ; 2010   ; Benzin   ; Otomatik   ; 1364 cc   ; 100 hp   ;110000; 17 Kasım 2020   ;97000
 Opel   ; Vectra   ; 2.0 DTI Comfort   ; 2000   ; Dizel   ; Düz   ; 1995 cc   ; 100 hp   ;230000; 17 Kasım 2020   ;43000
 Opel   ; Astra   ; 1.6 Business   ; 2014   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;87000; 17 Kasım 2020   ;145000
 Opel   ; Vectra   ; 1.6 Comfort   ; 2004   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;167870; 17 Kasım 2020   ;92000
 Opel   ; Astra   ; 1.6 CDTI Elite   ; 2017   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;78510; 17 Kasım 2020   ;201000
 Opel   ; Astra   ; 1.6 GL   ; 2000   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;209000; 17 Kasım 2020   ;66500
 Opel   ; Astra   ; 1.6 Enjoy   ; 2004   ; LPG & Benzin   ; Yarı Otomatik   ; 1598 cc   ; 105 hp   ;242000; 17 Kasım 2020   ;74350
 Opel   ; Corsa   ; 1.2 Essentia   ; 2004   ; LPG & Benzin   ; Düz   ; 1199 cc   ; 75 hp   ;225000; 17 Kasım 2020   ;60000
 Opel   ; Astra   ; 1.6 Enjoy Elegance   ; 2009   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;173000; 17 Kasım 2020   ;92500
 Opel   ; Astra   ; 1.4 T Cosmo   ; 2011   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 140 hp   ;163000; 17 Kasım 2020   ;118900
 Opel   ; Corsa   ; 1.3 CDTI Enjoy   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 70 hp   ;190000; 17 Kasım 2020   ;74500
 Opel   ; Astra   ; 1.6 CD   ; 1999   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;298; 17 Kasım 2020   ;64000
 Opel   ; Vectra   ; 2.0 GLS   ; 1995   ; LPG & Benzin   ; Düz   ; 1998 cc   ; 115 hp   ;360000; 17 Kasım 2020   ;28000
 Opel   ; Insignia   ; 2.0 CDTI Edition   ; 2011   ; Dizel   ; Otomatik   ; 1956 cc   ; 130 hp   ;229000; 17 Kasım 2020   ;143000
 Opel   ; Insignia   ; 1.4 T Edition Elegance   ; 2012   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 140 hp   ;175000; 17 Kasım 2020   ;142500
 Opel   ; Astra   ; 1.6 CDTI Excellence   ; 2017   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;49000; 17 Kasım 2020   ;259900
 Opel   ; Astra   ; 1.3 CDTI Essentia Konfor   ; 2011   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;123000; 17 Kasım 2020   ;120750
 Opel   ; Insignia   ; 2.0 CDTI Edition   ; 2011   ; Dizel   ; Otomatik   ; 1956 cc   ; 130 hp   ;247800; 17 Kasım 2020   ;128000
 Opel   ; Astra   ; 1.3 CDTI Essentia Konfor   ; 2011   ; Dizel   ; Yarı Otomatik   ; 1248 cc   ; 90 hp   ;195000; 17 Kasım 2020   ;121750
 Opel   ; Corsa   ; 1.2 Elegance   ; 2020   ; Benzin   ; Otomatik   ; 1199 cc   ; 100 hp   ;3500; 17 Kasım 2020   ;212500
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2015   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;65000; 17 Kasım 2020   ;137000
 Opel   ; Astra   ; 1.6 CD   ; 1999   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 100 hp   ;229000; 17 Kasım 2020   ;79500
 Opel   ; Astra   ; 1.4 T Dynamic   ; 2017   ; Benzin   ; Otomatik   ; 1399 cc   ; 150 hp   ;40000; 17 Kasım 2020   ;248000
 Opel   ; Astra   ; 1.6 CDTI Sport   ; 2015   ; Dizel   ; Düz   ; 1598 cc   ; 136 hp   ;116000; 17 Kasım 2020   ;152500
 Opel   ; Astra   ; 1.6 CD   ; 1999   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 100 hp   ;183000; 17 Kasım 2020   ;65750
 Opel   ; Vectra   ; 2.0 CD   ; 1998   ; LPG & Benzin   ; Düz   ; 1801 - 2000 cm3   ; 126 - 150 HP   ;297000; 17 Kasım 2020   ;48500
 Opel   ; Astra   ; 1.3 CDTI Essentia   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;255000; 17 Kasım 2020   ;80000
 Opel   ; Insignia   ; 1.6 T Edition Elegance   ; 2010   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 180 hp   ;191000; 17 Kasım 2020   ;102000
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2013   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 51 - 75 HP   ;106000; 17 Kasım 2020   ;98500
 Opel   ; Astra   ; 1.3 CDTI Cosmo   ; 2012   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 76 - 100 HP   ;74000; 17 Kasım 2020   ;147500
 Opel   ; Vectra   ; 2.0 GL   ; 1993   ; LPG & Benzin   ; Düz   ; 1998 cc   ; 115 hp   ;370000; 17 Kasım 2020   ;39000
 Opel   ; Astra   ; 1.6 GL   ; 1999   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;255000; 17 Kasım 2020   ;61750
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2012   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;200000; 17 Kasım 2020   ;90000
 Opel   ; Vectra   ; 1.6 Comfort   ; 2000   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;198000; 17 Kasım 2020   ;76500
 Opel   ; Astra   ; 1.3 CDTI Sport   ; 2011   ; Dizel   ; Düz   ; 1248 cc   ; 95 hp   ;155000; 17 Kasım 2020   ;127500
 Opel   ; Kadett   ; 1.6 D   ; 1987   ; Dizel   ; Düz   ; 1598 cc   ; 54 hp   ;270000; 17 Kasım 2020   ;27000
 Opel   ; Astra   ; 1.3 CDTI Enjoy 111.Yıl   ; 2012   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;242500; 17 Kasım 2020   ;114000
 Opel   ; Insignia   ; 1.6 CDTI Grand Sport Enjoy   ; 2017   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;109000; 17 Kasım 2020   ;264750
 Opel   ; Astra   ; 1.6 Edition Plus   ; 2018   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;23000; 17 Kasım 2020   ;166000
 Opel   ; Insignia   ; 1.4 T Edition Elegance   ; 2012   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 140 hp   ;150000; 17 Kasım 2020   ;151500
 Opel   ; Vectra   ; 1.6 Comfort   ; 2008   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 105 hp   ;244000; 17 Kasım 2020   ;99500
 Opel   ; Corsa   ; 1.2 Enjoy   ; 2008   ; Benzin   ; Düz   ; 1229 cc   ; 80 hp   ;44000; 17 Kasım 2020   ;87000
 Opel   ; Astra   ; 1.6 CDTI Elite   ; 2017   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;65000; 17 Kasım 2020   ;178000
 Opel   ; Meriva   ; 1.3 CDTI Essentia   ; 2007   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;210000; 17 Kasım 2020   ;86000
 Opel   ; Corsa   ; 1.4 Twinport Enjoy   ; 2011   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 100 hp   ;98500; 17 Kasım 2020   ;105000
 Opel   ; Astra   ; 1.6 GLS   ; 1998   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;240100; 17 Kasım 2020   ;53500
 Opel   ; Astra   ; 1.6 Enjoy Elegance   ; 2009   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;150000; 17 Kasım 2020   ;109000
 Opel   ; Corsa   ; 1.4 Silverline   ; 2006   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 90 hp   ;152500; 17 Kasım 2020   ;61500
 Opel   ; Astra   ; 1.6 Edition   ; 2012   ; Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;130000; 17 Kasım 2020   ;128500
 Opel   ; Astra   ; 1.6 Business   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;86000; 17 Kasım 2020   ;121750
 Opel   ; Insignia   ; 1.6 T Cosmo   ; 2013   ; Benzin   ; Düz   ; 1598 cc   ; 170 hp   ;144555; 17 Kasım 2020   ;195000
 Opel   ; Astra   ; 1.3 CDTI ecoFLEX Sport   ; 2010   ; Dizel   ; Düz   ; 1248 cc   ; 95 hp   ;178600; 17 Kasım 2020   ;117000
 Opel   ; Astra   ; 1.3 CDTI Enjoy Elegance   ; 2009   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;98500; 17 Kasım 2020   ;114000
 Opel   ; Astra   ; 1.6 GLS   ; 1998   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;287000; 17 Kasım 2020   ;45000
 Opel   ; Corsa   ; 1.2 Enjoy   ; 2008   ; Benzin   ; Düz   ; 1229 cc   ; 80 hp   ;160000; 17 Kasım 2020   ;99998
 Opel   ; Insignia   ; 1.6 CDTI ecoFLEX Edition Elegance   ; 2015   ; Dizel   ; Düz   ; 1598 cc   ; 136 hp   ;2750; 17 Kasım 2020   ;255000
 Opel   ; Vectra   ; 2.0 CD   ; 1997   ; LPG & Benzin   ; Düz   ; 1998 cc   ; 136 hp   ;240000; 17 Kasım 2020   ;45000
 Opel   ; Corsa   ; 1.4 Swing   ; 1996   ; LPG & Benzin   ; Düz   ; 1388 cc   ; 90 hp   ;260000; 17 Kasım 2020   ;37000
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2011   ; Dizel   ; Düz   ; 1248 cc   ; 75 hp   ;246500; 17 Kasım 2020   ;85000
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 70 hp   ;214000; 17 Kasım 2020   ;77750
 Opel   ; Astra   ; 1.3 CDTI Essentia   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;249000; 17 Kasım 2020   ;90000
 Opel   ; Astra   ; 1.3 CDTI Enjoy 111.Yıl   ; 2010   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;267000; 17 Kasım 2020   ;95000
 Opel   ; Astra   ; 1.4 T Sport   ; 2012   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 140 hp   ;106000; 17 Kasım 2020   ;128500
 Opel   ; Corsa   ; 1.4 GLS   ; 2000   ; LPG & Benzin   ; Düz   ; 1389 cc   ; 90 hp   ;265000; 17 Kasım 2020   ;45000
 Opel   ; Astra   ; 1.3 CDTI Cosmo   ; 2013   ; Dizel   ; Düz   ; 1248 cc   ; 95 hp   ;59000; 17 Kasım 2020   ;181000
 Opel   ; Corsa   ; 1.4 Swing   ; 1998   ; Benzin   ; Otomatik   ; 1389 cc   ; 90 hp   ;133000; 17 Kasım 2020   ;56000
 Opel   ; Corsa   ; 1.4 Comfort   ; 2002   ; LPG & Benzin   ; Düz   ; 1389 cc   ; 90 hp   ;184500; 17 Kasım 2020   ;71500
 Opel   ; Corsa   ; 1.2 Twinport Essentia   ; 2012   ; Benzin   ; Düz   ; 1229 cc   ; 85 hp   ;41000; 17 Kasım 2020   ;112000
 Opel   ; Astra   ; 1.6 Enjoy   ; 2006   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 105 hp   ;134000; 17 Kasım 2020   ;95000
 Opel   ; Astra   ; 1.6 CDTI Sport   ; 2014   ; Dizel   ; Düz   ; 1598 cc   ; 136 hp   ;95600; 17 Kasım 2020   ;183000
 Opel   ; Insignia   ; 1.6 CDTI Elite   ; 2016   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;127500; 17 Kasım 2020   ;242000
 Opel   ; Astra   ; 1.3 CDTI Enjoy 111.Yıl   ; 2011   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;146000; 17 Kasım 2020   ;124000
 Opel   ; Astra   ; 1.3 CDTI Sport   ; 2013   ; Dizel   ; Düz   ; 1248 cc   ; 95 hp   ;130500; 17 Kasım 2020   ;150000
 Opel   ; Astra   ; 1.6 Comfort   ; 2008   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 103 hp   ;135000; 17 Kasım 2020   ;87000
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2006   ; Dizel   ; Düz   ; 1248 cc   ; 70 hp   ;245000; 17 Kasım 2020   ;66000
 Opel   ; Astra   ; 1.6 Cosmo   ; 2008   ; LPG & Benzin   ; Yarı Otomatik   ; 1598 cc   ; 115 hp   ;219000; 17 Kasım 2020   ;110000
 Opel   ; Corsa   ; 1.4 GLS   ; 1998   ; LPG & Benzin   ; Düz   ; 1389 cc   ; 90 hp   ;167000; 17 Kasım 2020   ;47500
 Opel   ; Astra   ; 1.6 Edition   ; 2013   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;143999; 17 Kasım 2020   ;100750
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2013   ; Dizel   ; Düz   ; 1201 - 1400 cm3   ; 51 - 75 HP   ;129500; 17 Kasım 2020   ;115000
 Opel   ; Astra   ; 1.6 GL   ; 1994   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;300000; 17 Kasım 2020   ;41500
 Opel   ; Astra   ; 1.4 T Sport   ; 2012   ; Benzin   ; Otomatik   ; 1364 cc   ; 140 hp   ;105000; 17 Kasım 2020   ;165000
 Opel   ; Corsa   ; 1.0 Eco Club   ; 2003   ; Benzin   ; Yarı Otomatik   ; 973 cc   ; 58 hp   ;190000; 17 Kasım 2020   ;56000
 Opel   ; Astra   ; 1.4 T Sport   ; 2012   ; LPG & Benzin   ; Düz   ; 1364 cc   ; 140 hp   ;253000; 17 Kasım 2020   ;115000
 Opel   ; Astra   ; 1.6 CDTI Elite   ; 2017   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;76000; 17 Kasım 2020   ;208000
 Opel   ; Astra   ; 1.6 CD   ; 1999   ; LPG & Benzin   ; Otomatik   ; 1598 cc   ; 100 hp   ;307000; 17 Kasım 2020   ;58500
 Opel   ; Corsa   ; 1.3 CDTI Essentia   ; 2005   ; Dizel   ; Düz   ; 1248 cc   ; 70 hp   ;210000; 17 Kasım 2020   ;45000
 Opel   ; Astra   ; 1.6 Enjoy   ; 2008   ; Benzin   ; Düz   ; 1598 cc   ; 115 hp   ;142000; 17 Kasım 2020   ;107500
 Opel   ; Corsa   ; 1.3 CDTI Silverline   ; 2006   ; Dizel   ; Yarı Otomatik   ; 1248 cc   ; 70 hp   ;176000; 20 Kasım 2020   ;77500
 Opel   ; Corsa   ; 1.2 Ultimate   ; 2020   ; Benzin   ; Otomatik   ; 1199 cc   ; 130 hp   ;300; 17 Kasım 2020   ;245000
 Opel   ; Vectra   ; 1.6 Comfort   ; 2000   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;375000; 17 Kasım 2020   ;51000
 Opel   ; Astra   ; 1.6 CDTI Design   ; 2016   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;152000; 17 Kasım 2020   ;140000
 Opel   ; Astra   ; 1.6 GL   ; 1997   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;320000; 17 Kasım 2020   ;52000
 Opel   ; Corsa   ; 1.4 Enjoy   ; 2016   ; Benzin   ; Otomatik   ; 1398 cc   ; 90 hp   ;27000; 17 Kasım 2020   ;160000
 Opel   ; Astra   ; 1.3 CDTI Enjoy   ; 2009   ; Dizel   ; Düz   ; 1248 cc   ; 90 hp   ;210000; 17 Kasım 2020   ;83000
 Opel   ; Astra   ; 1.3 CDTI Edition   ; 2013   ; Dizel   ; Düz   ; 1248 cc   ; 95 hp   ;160000; 17 Kasım 2020   ;136900
 Opel   ; Corsa   ; 1.2 Essentia   ; 2004   ; LPG & Benzin   ; Düz   ; 1229 cc   ; 80 hp   ;259000; 17 Kasım 2020   ;51500
 Opel   ; Astra   ; 1.6 CDTI Design   ; 2017   ; Dizel   ; Otomatik   ; 1598 cc   ; 136 hp   ;78000; 17 Kasım 2020   ;183600
 Opel   ; Corsa   ; 1.3 CDTI Enjoy   ; 2005   ; Dizel   ; Düz   ; 1248 cc   ; 70 hp   ;227000; 17 Kasım 2020   ;69500
 Opel   ; Vectra   ; 2.0 GLS   ; 1997   ; LPG & Benzin   ; Düz   ; 1998 cc   ; 136 hp   ;210000; 17 Kasım 2020   ;54750
 Opel   ; Astra   ; 1.6 CD   ; 2000   ; LPG & Benzin   ; Düz   ; 1598 cc   ; 100 hp   ;225500; 17 Kasım 2020   ;68950
 Opel   ; Corsa   ; 1.7 DTi Comfort   ; 2003   ; Dizel   ; Düz   ; 1686 cc   ; 75 hp   ;278500; 17 Kasım 2020   ;46500
